Name	Description	p22074.s001	p22074.s002	p22074.s003	p22074.s004	p22074.s005	p22074.s006	p22074.s007	p22074.s008	p22074.s009	p22074.s010	p22074.s011	p22074.s012
Mybl1	na	4.730771776496187	4.622132975983219	4.707054286412772	4.76961684186242	4.576305211627101	4.636916454080848	4.456644392457107	4.3035246501309885	4.678961171471477	4.533438695278374	4.47019889870225	4.622771589072365
Vcpip1	na	10.740154565732157	10.771701040827615	10.621298152549814	11.010789487318329	10.925443043434058	10.786659262313236	10.972003003298237	10.854452143069189	11.039464531109953	10.851762550093767	10.92337177784468	10.898791132695255
X1700034P13Rik	na	2.9074087038419516	3.0114648886962003	2.9336988727600564	2.9918711548882433	2.9954030329576766	2.9385593069551765	2.9905487983929744	2.987858371365958	2.962775127385832	2.9794534146695373	2.9977078513254107	2.9095462671668093
Sgk3	na	8.660424985923065	8.675164766972777	8.700366720583542	8.786506630220801	8.74992696087423	8.773753239799188	9.006696375893702	9.045912897225707	9.006901111054702	8.910335481775945	8.836951465442327	8.92616981169674
Mcmdc2	na	1.257972780317875	1.2935947693822973	1.256739524337758	1.2927261821505907	1.288781253203395	1.2771377395013257	1.2924111605708515	1.4394784712367623	1.29848886214892	1.447815155147588	1.3034779116963002	1.2791227581351923
Snhg6	na	7.8603790634732515	7.628014616677748	8.00304940940432	7.907289584923551	7.66651976721304	8.108739263040125	7.58034686724512	7.4798960737905436	7.502441182301698	7.435481921438765	7.471220899883385	7.29847329751208
Tcf24	na	9.947394123327639	9.72975438441098	9.903256740788347	9.973131932665773	9.986996825756352	10.025485927490024	9.557160480949316	9.663172331198671	9.597129569560291	9.534919009223305	9.61154982690916	9.56162019974312
E330040D14Rik	na	0.8731132246862319	0.8247949093636994	0.868120284297729	0.8032334943842953	0.881503228160944	1.009121419022439	0.8031344808129383	0.843765421602929	0.8281018937217242	0.8199030975953352	0.8205170565795343	0.8053743071734142
Ppp1r42	na	7.3099609566053205	6.954013161932052	7.009093083041082	7.0402456524998644	6.994676670906975	6.945007944082262	6.651292596183174	6.682116519600539	6.57183270369218	6.351662445519362	6.691372572844565	6.602800405106015
Cops5	na	11.568626649717253	11.523895210650629	11.559145632302549	11.41892506502113	11.39548443498953	11.495207982366415	11.500832797089522	11.45833558960272	11.513872330749846	11.462716613759302	11.519101647234473	11.537203429884539
Cspp1	na	8.946132148355936	8.853881628536634	8.835025075203701	9.151382366241432	9.147836789163671	8.940092771691129	8.868374920341038	8.841566180674109	8.884921965839942	8.77205292591247	8.807815362169992	8.866743947759211
Arfgef1	na	11.081798296645227	11.197943368948726	10.898271012549511	11.322334042780348	11.205713823397426	11.242015134498956	11.241543525768837	11.260660056185241	11.328045987426199	11.17843793012954	11.180468817125526	11.143164207186455
Prex2	na	2.521669078837063	2.4540750301783376	2.589295411310519	2.5647743549462723	2.5823735985604	2.5754223162267937	2.6150052767379637	2.5793025776326712	2.86378668430328	2.5315306525003516	2.68420256372326	2.4809753386400755
Gm7560	na	0.8131682475996018	0.7875538742282788	0.8893592235524377	0.8071460722404767	0.8426287065574348	0.8110534994700105	0.8068295717889767	0.7661283663389248	0.7681023765871241	0.8527032671996281	0.8016912580415675	0.7684188955217413
Gm2383	na	0.1864850107549289	0.13754790898883096	0.13786874923663392	0.15929037234819707	0.20432328246947623	0.18447841375711796	0.13729225849917243	0.20054174769460684	0.16268652564464736	0.17468708611642858	0.1560658956391696	0.16331983289458032
Prdm14	na	0.14005899256960716	0.11894995604018711	0.1191707249891838	0.137133391748943	0.14175396108559954	0.21389216540465048	0.136980448287977	0.11867981968583285	0.17926883192552567	0.13407478647343743	0.1180210249172692	0.16067488447901837
Ncoa2	na	10.031399712055869	9.94400446758871	9.710216869511571	10.296249206958281	10.320231912450378	10.067417663971566	9.900856801586102	9.996341598209781	9.979432023079788	10.00727846155953	9.913240696143783	9.914478135749766
Gm38376	na	1.0676816339873154	1.1031749361731098	1.1230381683635506	1.1023501623395673	1.0957557222168852	1.124988361274746	1.119657130013947	1.1188471863569198	1.1078244873439431	1.064124324201602	1.2039153840124792	1.1287153900956917
Gm38120	na	1.8239148400925964	1.849639433748143	1.7615602679058506	1.8133804381056924	1.7856887168343287	1.8567083134014006	1.9270839140078122	1.7406071739435425	1.8793225980801567	1.8624186506515397	1.7717582599096708	1.7443088382863583
Gm38380	na	1.1138658281059433	1.1094573721531291	1.1345508972653338	1.1087065985361302	1.2833982923928868	1.1836215785264044	1.131252514564253	1.1304581136856706	1.210657443953005	1.1237517993179893	1.1453649691409886	1.0885164447625895
Tram1	na	12.82851811771199	12.730656023177263	12.753771289579623	12.637584103967562	12.64559308379065	12.680193118419837	12.627596996555413	12.699580163775085	12.65967331381137	12.59444188296307	12.645154448698541	12.716341088663386
Lactb2	na	11.441238784773235	11.356048936546165	11.407457101636938	11.063853707996785	11.143549746353255	11.153034183183221	11.643905278007209	11.751242267674876	11.558196117310482	11.522201903821768	11.433376835523646	11.553540454320835
Gm38319	na	5.724908242019971	5.917971315208056	5.868383729537517	5.550998150865057	5.73502130067836	5.627341634407331	5.568262253270937	5.920629031891439	6.099685966176376	6.055957364759534	5.933250594952273	5.7245796931255075
Xkr9	na	8.842706639089208	8.984382145190041	9.0368525844606	9.268159037870749	9.207054505292959	9.2876324882401	9.7946912157273	9.780759635657894	9.774531468105433	9.357194430852617	9.320984149061696	9.40785955448687
Gm5523	na	2.4681710848599603	2.5458428743872035	2.6161150038271472	2.665734028994304	2.47406829421578	2.638574758643731	2.4921002043952023	2.5238873782452824	2.4479564451910476	2.430877033982504	2.464490073709953	2.546273774292666
Rpl5	na	0.15197812465318983	0.18731859081610086	0.18851114956705603	0.20390279712366846	0.17367463909810482	0.17089286436249648	0.16887727834295502	0.1858593859550601	0.19124176936278198	0.18158554189207726	0.15031953437042495	0.15209876950083953
Gm10566	na	1.3999876047416335	1.430618326000336	1.414830550634038	1.558871316298922	1.39153797490487	1.3585535727819158	1.4625871068729548	1.3928682972316364	1.3592245342158877	1.403244653947601	1.4358857174968969	1.3804342801013871
